Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_047.jpg;0;0;1;0;99.67089;85.59035;0.01583573;57.24783;2.099416E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_098.jpg;0;0;1;0;99.67089;85.59035;0.01167307;57.24783;2.259498E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_147.jpg;0;0;1;0;99.6709;85.59036;0.008939488;57.24783;2.629689E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_197.jpg;0;0;1;0;99.67091;85.59038;0.004955676;57.24783;2.844383E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_248.jpg;0;0;1;0;99.67091;85.59038;0.002406616;57.24783;3.267779E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_298.jpg;0;0;1;0;99.67091;85.59037;-0.001212901;57.24784;3.472572E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_348.jpg;0;0;1;0;99.67091;85.59036;-0.003467207;57.24783;3.19446E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_398.jpg;0;0;1;0;99.67091;85.59036;359.9934;57.24783;2.734326E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_448.jpg;0;0;1;0;99.67091;85.59037;359.9915;57.24783;2.894826E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_498.jpg;0;0;1;0;99.6709;85.59038;359.989;57.24783;2.327659E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_548.jpg;0;0;1;0;99.67091;85.59037;359.9876;57.24783;2.140062E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_598.jpg;0;0;1;0;99.67091;85.59037;359.9858;57.24783;1.91432E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_648.jpg;0;0;1;0;99.67091;85.59037;359.9848;57.24783;2.065649E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_698.jpg;0;0;1;0;99.67091;85.59037;359.9836;57.24783;1.527871E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_748.jpg;0;0;1;0;99.67091;85.59037;359.9831;57.24783;1.185195E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_798.jpg;0;0;1;0;99.6709;85.59037;359.9826;57.24783;8.320959E-07
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_848.jpg;0;0;1;0;99.6709;85.59036;359.9825;57.24783;4.339738E-07
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_898.jpg;0;0;1;0;99.6709;85.59037;359.9826;57.24783;2.634692E-07
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_948.jpg;0;0;0;0;99.67091;85.59037;359.9829;57.24783;6.169849E-08
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_08_998.jpg;0;0;0;0;99.67091;85.59038;359.9835;57.24783;-5.102631E-07
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_048.jpg;0;0;0;0;99.67091;85.59037;359.9841;57.24784;-8.504387E-07
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_098.jpg;0;0.1002059;0;0;99.6712;85.59081;-0.002279364;57.24796;-1.243558E-06
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_148.jpg;0;0.2508059;0;0.01079206;99.67171;85.59158;0.01873105;57.30395;-9.0159E-05
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_198.jpg;0;0.4007034;0;0.01904588;99.67267;85.59308;0.05639603;57.25211;6.317929E-05
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_248.jpg;0;0.550626;0;0.04318218;99.674;85.59515;0.1076407;57.33347;-0.0001069787
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_299.jpg;0;0.7007518;0;0.05021156;99.67694;85.59974;0.2151168;57.48433;-0.0005945908
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_349.jpg;0;0.8508654;0;0.0818842;99.68118;85.60641;0.3639212;57.60036;-0.00113791
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_398.jpg;0;1;0;0.12423;99.68515;85.61268;0.4914667;57.55222;0.002804189
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_449.jpg;0;1;0;0.1697523;99.69267;85.62442;0.7078344;57.5284;0.0001139341
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_498.jpg;0;1;0;0.2149265;99.69913;85.63464;0.8854746;57.61267;-0.0005108844
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_549.jpg;0;1;0;0.2635393;99.71008;85.65202;1.155245;57.68464;-5.198403E-05
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_599.jpg;0;1;0;0.2712701;99.71726;85.66341;1.28124;57.75773;0.000308236
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_649.jpg;0;1;0;0.3330348;99.72818;85.68073;1.288924;57.76263;0.003160536
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_699.jpg;0;1;0;0.3786614;99.73575;85.69266;1.198523;57.71032;0.002749245
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_749.jpg;0;1;0;0.4330621;99.74887;85.71349;1.109536;57.70552;-0.0009452778
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_799.jpg;0;1;0;0.4655994;99.75876;85.72934;1.088549;57.7943;-0.0005806174
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_849.jpg;0;1;0;0.5172261;99.77543;85.75603;1.108779;57.83642;0.001254642
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_899.jpg;0;1;0;0.5471289;99.78749;85.77534;1.143103;57.82524;0.001151943
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_949.jpg;0;1;0;0.5938967;99.80742;85.80711;1.224172;57.82074;0.0007422054
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_09_999.jpg;0;1;0;0.633423;99.821;85.829;1.245418;57.80414;0.001979088
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_049.jpg;0;1;0;0.6835433;99.84206;85.86281;1.214166;57.79052;0.0009711987
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_099.jpg;0;1;0;0.7095686;99.85686;85.88655;1.183524;57.80699;0.0005773808
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_149.jpg;0;1;0;0.7727816;99.88123;85.92562;1.192;57.84357;0.0006549861
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_199.jpg;0;1;0;0.7954143;99.89853;85.95335;1.206084;57.82051;0.001157093
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_249.jpg;0;1;0;0.8481519;99.92564;85.99678;1.217622;57.87378;0.000555265
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_299.jpg;0;1;0;0.8864691;99.94464;86.02726;1.224441;57.88092;0.0007269408
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_349.jpg;0;1;0;0.9364793;99.97437;86.07498;1.225888;57.87172;0.001069143
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_400.jpg;0;1;0;0.9687823;99.99498;86.10808;1.220032;57.87609;0.001039412
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_449.jpg;0;1;0;1.010868;100.027;86.15943;1.207192;57.86781;0.000199774
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_500.jpg;-0.7251298;1;0;1.046801;100.0494;86.19536;1.220339;57.88907;0.0002588588
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_550.jpg;-2.999074;1;0;1.090684;100.0848;86.25069;1.228871;57.81432;0.001368674
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_600.jpg;-5.237732;1;0;1.122798;100.1098;86.28834;1.226459;57.63801;0.002317059
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_649.jpg;-7.503297;1;0;1.170008;100.1495;86.3459;1.214122;57.17353;0.003878364
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_700.jpg;-9.733683;1;0;1.205352;100.1781;86.38517;1.220081;56.71041;359.9929
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_750.jpg;-11.99344;1;0;1.246784;100.2235;86.4446;1.221208;55.80998;359.97
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_800.jpg;-11.2397;1;0;1.27769;100.2553;86.48498;1.222123;55.1403;359.9611
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_850.jpg;-8.981098;1;0;1.321469;100.3046;86.54723;1.218546;54.25483;359.9791
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_900.jpg;-6.736947;1;0;1.354418;100.3384;86.59011;1.224429;53.7822;0.004900098
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_10_950.jpg;-4.480877;1;0;1.40189;100.3911;86.65613;1.242552;53.20793;0.005247967
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_000.jpg;-2.236587;1;0;1.432259;100.4267;86.70164;1.249437;52.97691;0.003778419
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_050.jpg;0;1;0;1.479981;100.4807;86.7722;1.249949;52.83601;0.001960891
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_100.jpg;0;1;0;1.512741;100.5173;86.82078;1.251394;52.82881;0.001193086
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_150.jpg;0;1;0;1.558363;100.5736;86.89561;1.256117;52.83738;0.0009746833
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_200.jpg;0;1;0;1.589308;100.6121;86.94674;1.259134;52.8444;0.0009694538
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_250.jpg;0;1;0;1.636391;100.6711;87.02528;1.262754;52.85418;0.00100164
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_300.jpg;0;1;0;1.667171;100.7114;87.07889;1.265656;52.86153;0.001012529
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_350.jpg;0;1;0;1.712472;100.7732;87.16117;1.270201;52.87364;0.001016134
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_400.jpg;0;1;0;1.743093;100.8153;87.21723;1.271742;52.88091;0.001021418
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_450.jpg;0;1;0;1.788765;100.8798;87.30322;1.277995;52.89193;0.001054032
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_500.jpg;-0.7446563;1;0;1.819228;100.9238;87.36169;1.279751;52.88541;0.001082508
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_550.jpg;-3.000416;1;0;1.864933;100.9919;87.45071;1.287398;52.71188;0.002376545
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_600.jpg;-5.249781;1;0;1.89461;101.0391;87.51043;1.287517;52.41769;0.001938609
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_650.jpg;-7.501355;1;0;1.938496;101.1128;87.60013;1.27362;51.72286;359.9851
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_700.jpg;-7.254846;1;0;1.966589;101.164;87.66003;1.263782;51.11177;359.9627
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_750.jpg;-6.002494;1;0;2.011491;101.2428;87.75126;1.251767;50.29379;359.9488
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_800.jpg;-3.755919;1;0;2.041618;101.2963;87.81327;1.246644;49.88262;359.9579
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_850.jpg;-1.499441;1;0;2.086413;101.378;87.90836;1.252607;49.50809;-0.004894387
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_900.jpg;0;1;0;2.116228;101.4336;87.97314;1.276005;49.42784;0.002821327
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_11_951.jpg;0;1;0;2.158505;101.5184;88.07199;1.314888;49.39553;0.002260027
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_000.jpg;-0.7463729;1;0;2.188454;101.5757;88.13886;1.323419;49.38115;0.001518334
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_050.jpg;-2.997315;1;0;2.233169;101.6634;88.24009;1.314835;49.19961;0.002628661
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_101.jpg;-5.247398;1;0;2.262581;101.7237;88.30784;1.308859;48.88705;0.001961843
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_151.jpg;-7.50334;1;0;2.30464;101.8175;88.40923;1.297264;48.13194;359.9787
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_201.jpg;-5.256304;1;0;2.332969;101.8817;88.47728;1.289076;47.60006;359.9657
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_250.jpg;-3.006853;1;0;2.376875;101.9795;88.5809;1.279311;46.99781;359.9709
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_301.jpg;-0.756619;1;0;2.405977;102.0455;88.6514;1.281465;46.79235;359.993
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_351.jpg;0;1;0;2.449051;102.1465;88.75901;1.313405;46.70387;0.002092402
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_401.jpg;0;1;0;2.476716;102.2148;88.83175;1.335307;46.69224;0.002022445
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_451.jpg;0;1;0;2.519874;102.3183;88.94221;1.339782;46.69608;0.001382584
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_501.jpg;0;1;0;2.549639;102.3881;89.01691;1.336944;46.70567;0.001338121
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_551.jpg;0;1;0;2.592429;102.4944;89.13058;1.334567;46.71789;0.001326484
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_601.jpg;-1.504033;1;0;2.620825;102.5664;89.20731;1.33844;46.67319;0.001246369
/home/josh/Programming/Code/RoboticsND_Main/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_05_30_10_20_12_651.jpg;-3.756101;1;0;2.662671;102.6769;89.32303;1.346666;46.39523;0.003237657
